sender_account,receiver_account,amount,timestamp,transaction_type,is_suspicious
A212,A370,519.3,2023-04-20 14:09:00,DebitCard,0
A177,A204,2012.23,2023-01-30 01:00:00,CashDeposit,0
A252,A313,502.25,2023-01-18 03:19:00,Wire,0
A232,A252,776.24,2023-11-05 23:48:00,ACH,0
A480,A316,3768.3,2023-02-07 09:47:00,ACH,0
A422,A5,2610.25,2023-02-20 12:16:00,ACH,0
A441,A352,200.52,2023-09-21 16:37:00,Wire,0
A45,A97,1119.69,2023-09-21 15:21:00,DebitCard,0
A275,A2,59.21,2023-12-07 02:22:00,ACH,0
A401,A22,1311.28,2023-02-10 08:12:00,ACH,0
A38,A135,2171.99,2023-04-30 21:43:00,CashDeposit,0
A194,A138,252.27,2023-09-12 09:01:00,CreditCard,0
A298,A235,681.84,2023-02-13 15:42:00,CreditCard,0
A75,A385,1014.45,2023-08-01 16:12:00,Wire,0
A342,A62,5039.77,2023-07-09 23:14:00,CashDeposit,0
A244,A338,9997.91,2023-06-28 10:35:00,DebitCard,0
A374,A247,91.9,2023-03-24 05:20:00,ACH,0
A151,A364,2862.65,2023-01-31 03:28:00,DebitCard,0
A446,A124,929.55,2023-08-29 02:37:00,CreditCard,0
A38,A497,996.67,2023-06-30 01:55:00,ACH,0
A343,A110,2807.0,2023-06-20 10:45:00,Wire,0
A53,A174,5012.5,2023-03-17 23:18:00,CashDeposit,0
A263,A439,6028.96,2023-04-25 02:10:00,DebitCard,0
A335,A78,1721.35,2023-11-05 16:15:00,CashDeposit,0
A66,A112,883.6,2023-11-30 18:13:00,DebitCard,0
A231,A444,3098.09,2023-08-14 21:49:00,CashDeposit,0
A204,A96,578.04,2023-01-25 23:46:00,DebitCard,0
A351,A157,1660.57,2023-12-13 10:17:00,CashDeposit,0
A75,A236,888.14,2023-11-16 00:19:00,ACH,0
A123,A8,2137.9,2023-11-22 12:44:00,Wire,0
A14,A243,549.92,2023-08-29 23:38:00,CashDeposit,0
A135,A60,425.38,2023-12-04 11:37:00,CashDeposit,0
A220,A108,5007.91,2023-02-24 20:08:00,Wire,0
A260,A170,214.73,2023-01-20 08:29:00,Wire,0
A50,A25,1410.27,2023-08-25 03:44:00,Wire,0
A216,A99,499.11,2023-04-18 01:03:00,CreditCard,0
A304,A141,79.42,2023-07-12 19:23:00,CashDeposit,0
A221,A55,73.37,2023-09-06 00:04:00,ACH,0
A490,A56,385.28,2023-03-21 22:43:00,ACH,0
A18,A294,4031.36,2023-04-07 21:54:00,CreditCard,0
A51,A141,663.91,2023-03-24 10:52:00,CashDeposit,0
A207,A200,6009.92,2023-05-24 01:05:00,ACH,0
A421,A450,1742.74,2023-09-09 20:01:00,DebitCard,0
A87,A402,1147.58,2023-03-16 02:52:00,DebitCard,0
A361,A305,1735.42,2023-04-15 20:23:00,ACH,0
A257,A464,1454.23,2023-09-13 00:48:00,CashDeposit,0
A156,A436,2844.06,2023-11-27 02:35:00,CreditCard,0
A348,A35,663.95,2023-03-02 16:10:00,CreditCard,0
A233,A72,870.97,2023-01-05 15:16:00,Wire,0
A10,A90,4490.41,2023-04-07 01:24:00,ACH,0
A389,A436,5854.52,2023-01-04 13:03:00,CashDeposit,0
A242,A298,4461.61,2023-01-01 08:47:00,Wire,0
A241,A56,1087.55,2023-01-17 10:45:00,ACH,0
A148,A427,3031.58,2023-03-25 02:48:00,CashDeposit,0
A386,A75,1293.81,2023-10-10 06:17:00,ACH,0
A411,A376,1376.48,2023-05-03 05:11:00,Wire,0
A179,A279,458.02,2023-04-04 16:40:00,Wire,0
A234,A6,1788.72,2023-10-29 08:59:00,DebitCard,0
A170,A456,411.92,2023-07-08 12:52:00,CashDeposit,0
A138,A351,805.63,2023-07-09 01:47:00,ACH,0
A210,A438,3862.46,2023-03-22 04:37:00,CreditCard,0
A15,A125,464.06,2023-07-30 07:00:00,Wire,0
A381,A45,147.63,2023-03-12 13:49:00,Wire,0
A494,A140,143.01,2023-11-16 08:36:00,CashDeposit,0
A230,A490,5653.14,2023-11-15 23:24:00,CashDeposit,0
A466,A347,1414.17,2023-05-08 00:15:00,DebitCard,0
A213,A483,1053.27,2023-04-11 13:53:00,DebitCard,0
A296,A266,3330.73,2023-09-13 12:44:00,DebitCard,0
A62,A221,3613.66,2023-10-17 13:43:00,Wire,0
A405,A177,807.51,2023-04-16 00:09:00,ACH,0
A255,A474,2365.85,2023-09-07 14:13:00,CreditCard,0
A76,A267,2949.14,2023-04-16 12:09:00,CashDeposit,0
A83,A155,2126.4,2023-06-27 05:56:00,DebitCard,0
A150,A7,328.79,2023-06-15 05:52:00,ACH,0
A422,A303,4173.06,2023-02-14 22:35:00,ACH,0
A2,A220,1549.12,2023-05-09 06:03:00,ACH,0
A70,A179,663.89,2023-11-16 22:23:00,DebitCard,0
A257,A340,1107.56,2023-10-07 22:37:00,CashDeposit,0
A44,A365,76.59,2023-04-09 13:08:00,CreditCard,0
A100,A221,273.63,2023-08-02 01:46:00,ACH,0
A16,A242,2901.0,2023-12-06 16:06:00,DebitCard,0
A347,A326,0.02,2023-05-21 15:01:00,Wire,0
A462,A50,1077.65,2023-11-22 03:26:00,DebitCard,0
A305,A159,1478.42,2023-03-05 02:20:00,CashDeposit,0
A448,A165,112.37,2023-10-20 20:46:00,CashDeposit,0
A393,A102,7229.64,2023-04-02 00:42:00,CreditCard,0
A102,A154,512.69,2023-04-22 01:05:00,ACH,0
A474,A321,725.38,2023-06-17 21:37:00,CashDeposit,0
A400,A448,724.65,2023-10-31 14:18:00,Wire,0
A269,A226,523.81,2023-09-10 17:25:00,DebitCard,0
A350,A364,2.95,2023-05-11 04:23:00,Wire,0
A238,A215,2613.82,2023-05-30 08:53:00,Wire,1
A286,A13,6813.15,2023-10-07 04:08:00,Wire,0
A71,A314,507.96,2023-11-27 04:09:00,DebitCard,0
A297,A262,2175.62,2023-05-16 20:17:00,CreditCard,0
A460,A289,2708.79,2023-11-16 14:22:00,DebitCard,0
A432,A201,3773.35,2023-02-15 20:26:00,Wire,0
A236,A413,1098.54,2023-10-05 19:09:00,CashDeposit,0
A27,A43,721.74,2023-01-20 21:54:00,DebitCard,0
A332,A54,786.96,2023-05-02 10:01:00,CashDeposit,0
A148,A289,2493.91,2023-06-25 07:07:00,DebitCard,0
A62,A379,3394.13,2023-08-01 20:27:00,CashDeposit,0
A27,A359,400.84,2023-03-16 15:52:00,CashDeposit,0
A379,A495,927.06,2023-06-30 08:02:00,CreditCard,0
A345,A327,4644.36,2023-11-07 07:07:00,CreditCard,0
A159,A368,3286.96,2023-12-07 23:32:00,ACH,0
A319,A352,8380.62,2023-03-15 01:44:00,ACH,0
A78,A309,2806.87,2023-11-17 08:40:00,ACH,0
A126,A104,999.1,2023-02-07 17:19:00,Wire,1
A258,A227,1786.31,2023-05-23 06:06:00,ACH,0
A153,A207,2163.59,2023-06-26 02:48:00,CreditCard,0
A430,A434,163.41,2023-07-19 01:18:00,DebitCard,0
A348,A224,1572.71,2023-11-09 20:47:00,CashDeposit,0
A74,A325,2471.07,2023-01-08 21:14:00,CreditCard,0
A381,A336,366.21,2023-03-29 15:06:00,CreditCard,0
A358,A279,3034.01,2023-03-14 22:41:00,Wire,0
A148,A341,1753.05,2023-02-06 09:59:00,CashDeposit,0
A341,A140,6082.37,2023-05-23 10:15:00,Wire,0
A54,A237,86.7,2023-06-01 18:53:00,Wire,0
A145,A234,616.66,2023-02-13 17:40:00,CashDeposit,0
A297,A155,1840.37,2023-01-13 09:49:00,CashDeposit,0
A464,A181,703.55,2023-02-20 17:15:00,Wire,0
A234,A141,2506.5,2023-01-04 07:41:00,CreditCard,0
A438,A440,2845.96,2023-07-03 05:04:00,CreditCard,0
A361,A268,216.32,2023-05-23 05:19:00,CashDeposit,0
A335,A77,1442.49,2023-05-09 02:39:00,CashDeposit,0
A366,A439,1422.18,2023-10-14 10:15:00,CreditCard,0
A390,A337,921.79,2023-04-21 07:02:00,Wire,0
A429,A330,5403.88,2023-06-26 03:01:00,Wire,0
A310,A337,3514.79,2023-03-07 16:08:00,CashDeposit,0
A259,A397,2389.43,2023-08-28 21:36:00,CashDeposit,0
A357,A165,2505.81,2023-08-03 09:28:00,CashDeposit,0
A316,A424,1238.74,2023-05-28 00:13:00,ACH,0
A436,A375,5076.48,2023-02-27 22:55:00,CreditCard,0
A54,A255,2372.24,2023-12-07 03:27:00,Wire,0
A118,A395,2611.13,2023-10-22 09:15:00,CreditCard,0
A450,A89,3956.53,2023-09-23 02:47:00,Wire,0
A215,A472,640.61,2023-01-24 10:28:00,ACH,0
A58,A19,3290.87,2023-11-05 07:28:00,ACH,0
A191,A310,434.42,2023-08-18 20:19:00,ACH,0
A164,A55,847.28,2023-09-12 09:33:00,Wire,0
A326,A293,817.77,2023-07-22 14:29:00,CreditCard,0
A251,A224,7681.78,2023-09-05 03:52:00,DebitCard,0
A379,A82,3883.36,2023-06-08 00:54:00,CashDeposit,0
A98,A44,2415.76,2023-07-31 22:32:00,ACH,0
A342,A49,2596.98,2023-03-16 02:33:00,ACH,0
A457,A2,1651.41,2023-05-11 21:53:00,Wire,0
A442,A36,5878.35,2023-05-05 01:10:00,CreditCard,0
A490,A466,1371.39,2023-09-23 03:50:00,CashDeposit,0
A426,A106,957.74,2023-07-27 15:58:00,Wire,0
A182,A316,355.95,2023-11-24 14:11:00,CashDeposit,0
A410,A34,3085.48,2023-06-09 18:58:00,Wire,0
A447,A36,2651.86,2023-07-27 05:19:00,ACH,0
A264,A152,970.17,2023-02-06 17:47:00,ACH,0
A26,A307,51.03,2023-07-16 19:17:00,DebitCard,1
A420,A481,3652.67,2023-04-16 13:09:00,DebitCard,0
A183,A34,22.97,2023-11-14 15:31:00,CreditCard,0
A38,A273,2432.76,2023-07-29 11:32:00,CreditCard,0
A477,A312,7030.33,2023-07-02 01:28:00,DebitCard,0
A29,A279,1151.3,2023-09-11 23:00:00,ACH,0
A479,A469,535.69,2023-04-06 18:35:00,ACH,0
A215,A133,2440.69,2023-03-15 00:05:00,DebitCard,0
A30,A71,3397.94,2023-03-16 08:37:00,CashDeposit,0
A168,A473,1581.21,2023-10-03 17:46:00,ACH,0
A37,A412,6824.63,2023-12-12 03:43:00,CashDeposit,0
A359,A427,106.1,2023-10-06 17:41:00,ACH,0
A36,A486,1405.57,2023-06-01 13:09:00,CashDeposit,0
A475,A41,2534.92,2023-11-20 03:15:00,CashDeposit,0
A66,A138,3970.31,2023-09-21 08:33:00,ACH,0
A254,A259,395.09,2023-03-24 00:13:00,DebitCard,0
A155,A400,3218.91,2023-11-06 09:57:00,CreditCard,1
A28,A13,1609.08,2023-10-09 15:56:00,CreditCard,0
A440,A194,1010.2,2023-09-06 06:53:00,ACH,0
A26,A198,282.47,2023-10-06 18:37:00,Wire,0
A220,A359,4009.35,2023-06-05 09:43:00,CashDeposit,0
A224,A60,342.22,2023-11-23 15:23:00,CashDeposit,0
A188,A180,741.51,2023-03-12 12:06:00,DebitCard,0
A29,A121,685.11,2023-03-26 11:32:00,ACH,0
A116,A211,4102.32,2023-09-30 03:32:00,CashDeposit,0
A410,A7,2233.77,2023-11-14 22:37:00,CreditCard,0
A39,A29,3185.96,2023-02-16 03:15:00,Wire,0
A22,A160,576.61,2023-05-08 07:26:00,CashDeposit,0
A125,A149,1960.99,2023-02-17 05:28:00,CashDeposit,0
A336,A62,1696.08,2023-08-28 01:22:00,ACH,0
A480,A278,3577.49,2023-03-16 22:50:00,Wire,0
A416,A182,4730.77,2023-11-23 19:41:00,CreditCard,0
A154,A482,24.46,2023-05-14 14:18:00,CashDeposit,0
A334,A125,2241.84,2023-07-11 19:38:00,DebitCard,0
A277,A257,106.46,2023-02-08 00:04:00,ACH,0
A210,A361,1591.95,2023-12-13 02:09:00,CashDeposit,0
A40,A104,678.32,2023-11-29 01:36:00,CreditCard,0
A266,A118,732.81,2023-04-22 00:35:00,CashDeposit,0
A190,A371,870.69,2023-10-25 05:38:00,CreditCard,0
A120,A357,1941.98,2023-06-10 07:12:00,Wire,0
A10,A255,813.08,2023-11-01 11:55:00,ACH,0
A301,A196,2638.76,2023-04-20 09:02:00,ACH,0
A437,A312,1036.8,2023-05-20 18:53:00,Wire,1
A195,A196,141.6,2023-06-11 15:54:00,ACH,0
A194,A94,3062.73,2023-08-29 06:31:00,Wire,0
A338,A156,673.07,2023-01-12 09:33:00,CashDeposit,0
A479,A13,1133.97,2023-11-28 08:10:00,CashDeposit,0
A172,A472,2313.19,2023-10-29 12:33:00,DebitCard,0
A302,A110,808.3,2023-10-03 16:58:00,ACH,0
A424,A318,116.5,2023-06-08 01:00:00,Wire,0
A475,A376,936.56,2023-10-01 22:34:00,ACH,0
A283,A198,5780.89,2023-12-13 18:50:00,DebitCard,0
A480,A273,2052.96,2023-06-18 18:08:00,Wire,0
A290,A393,2226.31,2023-07-08 22:19:00,DebitCard,0
A195,A239,2000.88,2023-09-29 11:26:00,CreditCard,0
A7,A143,443.77,2023-10-19 02:54:00,DebitCard,0
A127,A394,1083.72,2023-07-17 15:05:00,DebitCard,0
A202,A19,2780.12,2023-08-13 02:44:00,DebitCard,0
A337,A128,213.77,2023-10-12 20:56:00,CashDeposit,1
A157,A291,651.05,2023-08-29 13:57:00,DebitCard,0
A433,A91,646.81,2023-06-11 14:03:00,Wire,1
A4,A238,1131.33,2023-01-14 11:20:00,DebitCard,0
A432,A284,7861.26,2023-03-21 07:32:00,Wire,0
A480,A40,139.78,2023-04-11 15:37:00,CashDeposit,0
A488,A32,1462.53,2023-06-10 08:37:00,CreditCard,0
A402,A141,395.35,2023-04-05 11:54:00,Wire,0
A322,A89,7058.74,2023-02-23 11:38:00,CashDeposit,0
A119,A58,240.51,2023-08-27 07:59:00,ACH,0
A259,A440,1033.69,2023-06-10 07:28:00,CashDeposit,0
A283,A367,2677.94,2023-03-24 23:52:00,ACH,0
A132,A499,2438.54,2023-04-04 17:35:00,ACH,0
A439,A434,1098.89,2023-05-09 15:29:00,CashDeposit,0
A307,A120,850.9,2023-05-08 07:59:00,ACH,0
A227,A57,1013.71,2023-07-06 01:29:00,ACH,0
A166,A292,613.8,2023-05-16 04:59:00,Wire,0
A218,A448,459.66,2023-04-14 01:37:00,CreditCard,1
A310,A403,1319.58,2023-05-12 04:14:00,DebitCard,0
A459,A333,625.41,2023-05-17 10:18:00,Wire,0
A150,A318,677.84,2023-01-12 08:15:00,CreditCard,0
A148,A476,2138.63,2023-02-24 15:16:00,CashDeposit,1
A311,A108,6917.91,2023-10-22 04:42:00,DebitCard,0
A399,A379,1850.85,2023-07-05 00:33:00,CashDeposit,0
A481,A110,160.21,2023-05-18 22:21:00,CashDeposit,0
A371,A76,157.19,2023-05-19 18:00:00,ACH,0
A490,A478,6049.22,2023-03-23 18:25:00,CashDeposit,0
A294,A322,705.62,2023-07-19 14:31:00,Wire,0
A62,A433,193.17,2023-11-16 20:16:00,CashDeposit,0
A310,A241,1827.81,2023-08-29 00:09:00,CashDeposit,0
A162,A137,1954.46,2023-03-13 00:08:00,CashDeposit,0
A124,A168,2091.12,2023-03-30 12:00:00,DebitCard,0
A161,A383,622.32,2023-02-12 00:31:00,CreditCard,0
A490,A450,30.45,2023-05-30 05:59:00,DebitCard,0
A286,A258,6705.69,2023-01-28 19:58:00,DebitCard,0
A309,A117,577.75,2023-06-13 11:08:00,Wire,0
A423,A64,2254.19,2023-12-04 01:02:00,CashDeposit,0
A465,A208,2452.64,2023-09-03 10:25:00,CashDeposit,0
A310,A133,1883.26,2023-10-17 18:17:00,DebitCard,0
A60,A41,750.57,2023-05-29 17:33:00,Wire,0
A75,A294,632.43,2023-06-29 22:23:00,CreditCard,0
A448,A232,1820.96,2023-01-06 15:32:00,CreditCard,0
A134,A391,4021.26,2023-07-21 21:58:00,Wire,0
A64,A445,5864.9,2023-01-13 09:45:00,Wire,1
A85,A37,223.89,2023-02-18 04:44:00,CashDeposit,0
A470,A198,336.43,2023-11-26 05:32:00,Wire,0
A205,A356,5791.28,2023-07-22 18:37:00,CreditCard,0
A60,A172,2667.67,2023-11-23 17:49:00,DebitCard,0
A315,A55,4291.06,2023-09-20 22:30:00,ACH,0
A471,A181,452.88,2023-12-12 20:31:00,Wire,0
A322,A230,1771.45,2023-09-27 16:18:00,Wire,0
A244,A358,2415.56,2023-02-19 00:12:00,CreditCard,0
A301,A469,2279.57,2023-10-26 14:11:00,CashDeposit,0
A458,A3,1049.01,2023-08-05 02:32:00,CashDeposit,0
A332,A232,31.03,2023-05-19 03:01:00,DebitCard,0
A260,A369,1748.98,2023-08-03 02:43:00,DebitCard,0
A49,A118,583.65,2023-04-19 06:16:00,Wire,0
A288,A265,1196.6,2023-11-23 16:44:00,CashDeposit,0
A432,A475,6320.32,2023-06-05 08:28:00,DebitCard,0
A163,A387,1018.44,2023-03-06 23:01:00,CreditCard,0
A483,A376,3662.68,2023-11-18 06:23:00,CreditCard,0
A142,A294,417.84,2023-11-17 05:55:00,CashDeposit,0
A177,A145,2232.29,2023-03-02 06:58:00,ACH,0
A249,A224,7545.13,2023-03-23 10:08:00,CreditCard,0
A469,A132,214.93,2023-08-09 16:47:00,ACH,0
A341,A142,16.71,2023-02-21 08:06:00,ACH,0
A429,A260,1136.85,2023-10-02 20:06:00,CreditCard,1
A462,A20,194.4,2023-11-21 06:34:00,CashDeposit,0
A99,A3,2759.71,2023-06-27 19:24:00,ACH,0
A144,A482,4919.62,2023-12-12 02:41:00,CashDeposit,0
A227,A266,1138.4,2023-02-15 22:33:00,Wire,0
A56,A366,598.73,2023-09-15 03:56:00,ACH,0
A221,A252,1139.75,2023-04-06 18:37:00,ACH,0
A142,A374,2570.71,2023-09-01 11:19:00,ACH,0
A411,A40,18.19,2023-09-28 23:35:00,CreditCard,0
A167,A80,1780.53,2023-07-04 14:45:00,DebitCard,0
A322,A376,1900.17,2023-07-06 17:18:00,ACH,0
A161,A456,2030.5,2023-12-03 16:24:00,ACH,0
A477,A361,554.2,2023-10-17 03:48:00,CashDeposit,0
A430,A285,2503.9,2023-08-29 17:02:00,ACH,0
A321,A4,191.68,2023-03-31 12:49:00,CreditCard,0
A446,A482,444.46,2023-03-22 04:13:00,CreditCard,0
A77,A248,4198.8,2023-10-24 07:41:00,CreditCard,0
A144,A67,2684.35,2023-03-14 07:09:00,ACH,0
A438,A370,27.68,2023-09-30 20:45:00,CreditCard,1
A34,A251,571.04,2023-07-23 01:34:00,CashDeposit,0
A91,A19,482.63,2023-06-02 05:55:00,DebitCard,0
A323,A298,631.63,2023-03-27 10:58:00,DebitCard,0
A336,A488,568.87,2023-03-07 13:25:00,DebitCard,0
A448,A149,129.13,2023-09-01 04:51:00,Wire,0
A322,A200,1228.45,2023-08-06 16:01:00,DebitCard,0
A151,A49,2639.02,2023-03-21 17:02:00,ACH,0
A459,A386,1866.53,2023-10-06 03:22:00,DebitCard,0
A228,A166,2234.81,2023-04-01 01:46:00,Wire,0
A237,A489,169.26,2023-04-27 02:38:00,ACH,0
A203,A360,6052.0,2023-02-16 14:59:00,Wire,0
A442,A250,3646.4,2023-08-07 20:07:00,Wire,0
A14,A148,3270.44,2023-04-08 13:09:00,CashDeposit,0
A435,A400,3463.03,2023-05-29 21:56:00,ACH,0
A165,A133,5397.5,2023-09-03 18:08:00,DebitCard,0
A414,A226,1571.64,2023-06-04 19:26:00,Wire,0
A27,A137,446.99,2023-06-26 18:24:00,CreditCard,0
A419,A23,1918.31,2023-04-23 07:48:00,Wire,0
A293,A448,2716.44,2023-03-02 15:12:00,CashDeposit,0
A320,A56,2678.19,2023-12-12 02:40:00,CashDeposit,0
A66,A309,1473.99,2023-07-16 12:33:00,ACH,0
A10,A410,141.83,2023-05-19 01:23:00,ACH,0
A170,A467,927.61,2023-05-09 09:56:00,CashDeposit,0
A25,A265,5070.71,2023-03-18 15:03:00,DebitCard,0
A80,A429,1756.3,2023-07-15 01:00:00,Wire,0
A117,A148,1545.82,2023-10-19 17:44:00,CreditCard,0
A169,A211,626.28,2023-03-20 12:04:00,CashDeposit,0
A481,A6,919.15,2023-01-14 03:13:00,ACH,0
A269,A52,4514.19,2023-07-02 14:10:00,Wire,0
A21,A80,2196.0,2023-04-14 01:40:00,DebitCard,1
A323,A395,3096.56,2023-09-08 12:26:00,CreditCard,0
A383,A63,1211.54,2023-10-24 00:03:00,Wire,0
A67,A418,1989.84,2023-09-27 14:48:00,DebitCard,0
A39,A37,571.06,2023-07-03 16:28:00,Wire,1
A380,A425,2444.69,2023-07-17 05:25:00,CashDeposit,0
A48,A376,1115.84,2023-08-03 03:43:00,Wire,0
A310,A439,1168.75,2023-04-24 15:57:00,DebitCard,0
A380,A11,2095.78,2023-04-21 00:15:00,DebitCard,0
A51,A135,5506.53,2023-08-27 20:39:00,CashDeposit,0
A149,A219,132.29,2023-02-03 21:11:00,CreditCard,0
A287,A142,3483.01,2023-06-25 23:34:00,DebitCard,0
A273,A259,691.7,2023-03-31 01:28:00,Wire,1
A254,A372,1173.68,2023-05-24 07:43:00,DebitCard,0
A365,A55,44.31,2023-06-14 15:59:00,CreditCard,0
A12,A203,716.34,2023-10-08 18:53:00,CreditCard,0
A244,A288,1396.85,2023-02-09 16:00:00,DebitCard,0
A414,A322,115.63,2023-01-31 10:48:00,ACH,0
A106,A442,1350.99,2023-12-10 00:08:00,Wire,0
A42,A72,5237.62,2023-05-27 19:10:00,CashDeposit,0
A267,A370,222.74,2023-11-02 16:58:00,CashDeposit,0
A30,A392,2891.59,2023-06-29 15:33:00,DebitCard,0
A379,A172,1054.15,2023-10-31 18:25:00,CreditCard,0
A352,A289,2129.43,2023-08-06 23:47:00,Wire,0
A137,A353,602.85,2023-03-18 04:13:00,CashDeposit,0
A279,A255,347.5,2023-04-24 23:10:00,CreditCard,0
A362,A247,349.81,2023-07-07 07:10:00,CashDeposit,0
A375,A41,146.2,2023-12-02 09:50:00,ACH,0
A39,A192,410.72,2023-02-16 08:12:00,ACH,0
A383,A62,2182.59,2023-03-02 12:15:00,CreditCard,0
A497,A58,4268.9,2023-01-15 05:19:00,Wire,0
A320,A411,3365.37,2023-07-10 23:55:00,Wire,0
A447,A280,2311.22,2023-06-02 05:49:00,Wire,1
A60,A222,234.04,2023-04-18 02:57:00,DebitCard,0
A314,A455,682.69,2023-05-16 07:22:00,CashDeposit,0
A72,A148,741.57,2023-07-10 12:14:00,CreditCard,0
A487,A365,575.25,2023-05-16 04:03:00,CashDeposit,0
A241,A236,1447.24,2023-03-18 16:24:00,DebitCard,0
A368,A436,1533.82,2023-12-04 19:36:00,CreditCard,0
A366,A424,882.87,2023-06-22 12:44:00,ACH,0
A91,A76,873.26,2023-06-21 07:14:00,ACH,0
A2,A159,3526.99,2023-09-13 09:29:00,CreditCard,0
A48,A275,3114.57,2023-06-16 23:15:00,DebitCard,0
A319,A239,735.75,2023-08-05 10:25:00,CreditCard,0
A325,A286,4901.9,2023-11-18 14:46:00,CreditCard,0
A7,A475,6107.36,2023-03-12 03:19:00,DebitCard,0
A466,A444,791.25,2023-06-05 03:53:00,CashDeposit,0
A188,A319,875.23,2023-10-07 06:03:00,Wire,0
A287,A277,1408.96,2023-08-22 14:22:00,CreditCard,0
A78,A52,5664.54,2023-09-24 00:35:00,CreditCard,0
A134,A288,4180.11,2023-02-07 06:06:00,CreditCard,0
A300,A330,216.44,2023-10-06 21:53:00,Wire,0
A395,A436,997.57,2023-08-04 14:27:00,CashDeposit,0
A413,A377,1612.05,2023-11-14 05:51:00,CashDeposit,0
A242,A107,1398.86,2023-03-03 04:52:00,ACH,0
A110,A46,431.0,2023-12-05 10:30:00,CashDeposit,0
A84,A243,3915.39,2023-11-15 10:29:00,ACH,0
A458,A496,2259.84,2023-01-20 00:02:00,CreditCard,0
A225,A217,3639.19,2023-08-31 01:28:00,Wire,0
A256,A389,3914.65,2023-02-12 16:57:00,CreditCard,0
A193,A396,2759.48,2023-05-21 08:48:00,Wire,0
A429,A267,1156.82,2023-04-26 09:44:00,CashDeposit,0
A309,A431,1886.02,2023-03-19 21:04:00,CreditCard,0
A426,A142,349.58,2023-09-16 23:51:00,CreditCard,0
A286,A226,2239.54,2023-06-28 10:30:00,DebitCard,0
A285,A460,395.08,2023-06-08 12:42:00,DebitCard,0
A443,A187,2368.01,2023-11-08 10:21:00,Wire,0
A177,A372,521.69,2023-06-04 09:38:00,CreditCard,0
A448,A471,250.11,2023-12-09 00:39:00,CreditCard,0
A91,A477,361.33,2023-09-30 04:52:00,ACH,0
A184,A269,3.99,2023-03-12 22:57:00,ACH,0
A168,A48,2536.95,2023-11-28 16:47:00,DebitCard,0
A257,A471,2636.53,2023-01-05 17:32:00,CashDeposit,0
A331,A140,1446.94,2023-08-22 15:02:00,Wire,0
A356,A360,351.95,2023-04-03 03:04:00,DebitCard,0
A497,A292,174.51,2023-10-27 18:19:00,ACH,0
A474,A241,38.63,2023-08-10 04:49:00,Wire,0
A242,A383,362.44,2023-11-15 13:18:00,CashDeposit,0
A19,A189,4430.17,2023-01-11 11:58:00,CashDeposit,0
A78,A361,552.92,2023-09-26 00:58:00,CreditCard,0
A67,A42,874.75,2023-06-02 18:16:00,ACH,0
A326,A363,222.64,2023-01-23 16:36:00,DebitCard,0
A278,A142,502.99,2023-11-07 09:55:00,CreditCard,0
A377,A8,1464.71,2023-05-02 02:52:00,DebitCard,0
A86,A463,1871.73,2023-08-02 15:57:00,DebitCard,0
A481,A340,563.01,2023-05-27 18:58:00,Wire,0
A342,A31,118.93,2023-01-24 15:35:00,CreditCard,0
A256,A75,991.98,2023-09-23 09:43:00,DebitCard,0
A227,A22,533.68,2023-04-11 07:34:00,CashDeposit,0
A258,A209,495.78,2023-03-04 23:25:00,ACH,0
A287,A179,6430.9,2023-02-12 20:36:00,DebitCard,0
A428,A356,1915.79,2023-02-01 08:18:00,CashDeposit,0
A45,A59,1627.82,2023-12-01 05:42:00,ACH,0
A44,A95,1074.94,2023-04-26 14:22:00,CashDeposit,0
A10,A392,1120.54,2023-03-03 15:40:00,ACH,0
A191,A235,1557.0,2023-01-30 14:11:00,CreditCard,0
A348,A328,2384.28,2023-12-10 05:03:00,CreditCard,0
A377,A67,2422.3,2023-04-24 01:04:00,ACH,0
A146,A91,376.75,2023-04-12 13:37:00,CreditCard,0
A211,A115,1386.75,2023-11-01 02:44:00,CreditCard,0
A102,A90,1061.91,2023-04-18 09:09:00,DebitCard,0
A135,A47,4088.57,2023-06-28 08:41:00,DebitCard,0
A178,A395,1996.19,2023-08-22 16:21:00,CashDeposit,0
A323,A351,1520.73,2023-10-30 19:46:00,CreditCard,0
A427,A299,245.23,2023-05-21 10:07:00,CreditCard,0
A107,A359,1860.97,2023-06-07 23:04:00,DebitCard,0
A349,A407,249.32,2023-04-16 02:36:00,CreditCard,0
A495,A257,822.58,2023-07-20 20:03:00,DebitCard,0
A395,A107,308.27,2023-04-05 00:18:00,CreditCard,0
A16,A472,2355.79,2023-02-11 23:29:00,CashDeposit,0
A95,A243,461.98,2023-02-20 21:43:00,Wire,0
A190,A288,994.7,2023-05-18 14:13:00,CashDeposit,0
A165,A359,4520.48,2023-02-08 02:07:00,DebitCard,0
A4,A81,457.11,2023-06-03 10:19:00,Wire,0
A331,A462,1417.76,2023-02-06 11:37:00,CreditCard,0
A156,A83,1086.94,2023-06-19 23:19:00,CashDeposit,0
A11,A224,36.58,2023-10-22 15:05:00,CashDeposit,0
A294,A355,3147.74,2023-06-08 08:48:00,Wire,0
A124,A129,143.09,2023-09-21 08:55:00,DebitCard,0
A247,A347,1285.88,2023-05-27 01:19:00,DebitCard,0
A475,A449,1645.05,2023-03-27 07:22:00,CashDeposit,0
A218,A396,1980.02,2023-04-09 01:42:00,CashDeposit,0
A14,A83,2333.56,2023-07-06 11:42:00,CreditCard,0
